=== AStar_v1_1 alpha/d_ref 参数敏感性分析 ===
时间: 20260830_170923
总耗时: 4.0 秒

--- 实验配置 ---
地图: Map1, Map2_kong, 迷宫x80
alpha: [0.0, ..., 0.8] (9 级)
d_ref: [0.00, ..., 0.15] (8 级)
重复: 1 次
SimplifyPath: true
SmoothPath: true
热力图路径代价: Simplify+Smooth

--- 参数说明 ---
alpha: 最大额外权重 [0.1, 0.8]
       越大 → 开阔区域越贪心（路径更短但可能绕远）
       越小 → 越接近标准 A*（更稳定但搜索更慢）
d_ref: 障碍物距离阈值(占地图对角距离百分比) [0.02, 0.15]
       越小 → 障碍物影响范围越窄（只有紧贴障碍物才减速）
       越大 → 障碍物影响范围越广（提前减速，路径更安全）

--- Map1 ---
地图大小: 50, 起点: [3,3], 终点: [48,48], 障碍物: 585
   alpha    d_ref |       扩展节点       原始代价      处理后代价       路径长度     最大Open     耗时(ms)
     0.2     0.02 |        746     117.88     109.14         99        311       16.2
     0.2     0.04 |       1038     114.95     107.88         94        327       18.7
     0.2     0.06 |       1465     114.37     107.83         93        305       25.5
     0.2     0.08 |       1833     114.95     107.57         94        266       29.5
     0.2     0.10 |       1725     113.78     107.83         92        281       32.7
     0.2     0.12 |       1788     113.20     107.18         91        265       27.1
     0.2     0.15 |       1824     112.61     108.38         90        284       28.8
     0.3     0.00 |        128     113.20     108.58         91        266        4.4
     0.3     0.02 |        663     123.05     111.18        105        381       12.3
     0.3     0.04 |        921     118.12     109.51         98        375       22.5
     0.3     0.06 |       1171     116.71     108.42         97        344       20.2
     0.3     0.08 |       1206     114.95     108.11         94        338       20.8
     0.3     0.10 |       1488     114.37     107.83         93        306       24.1
     0.3     0.12 |       1735     114.95     108.02         94        274       25.5
     0.3     0.15 |       1795     114.37     108.08         93        260       27.0
     0.4     0.00 |        117     114.02     108.58         91        268        4.0
     0.4     0.02 |        621     125.30     109.29        106        488       13.8
     0.4     0.04 |       1222     120.71     109.62        101        445       22.8
     0.4     0.06 |        895     117.54     108.29         97        386       16.0
     0.4     0.08 |       1549     118.47     108.98        100        432       27.0
     0.4     0.10 |       1133     115.54     108.11         95        317       19.2
     0.4     0.12 |       1343     114.95     108.11         94        330       22.8
     0.4     0.15 |       1521     114.37     107.83         93        292       24.7
     0.5     0.00 |        115     114.02     108.58         91        267        4.5
     0.5     0.02 |        639     129.30     109.44        110        529       12.4
     0.5     0.04 |        778     122.47     107.90        104        499       15.0
     0.5     0.06 |       1308     122.47     112.36        104        448       22.6
     0.5     0.08 |        921     117.54     108.29         97        386       16.3
     0.5     0.10 |       1247     118.12     109.12         98        376       21.7
     0.5     0.12 |       1282     116.71     108.29         97        341       23.0
     0.5     0.15 |       1308     114.95     108.11         94        349       21.3
     0.6     0.00 |        115     114.85     108.58         91        268        4.5
     0.6     0.02 |        578     132.47     112.31        114        450       11.6
     0.6     0.04 |        914     126.12     109.29        106        552       17.9
     0.6     0.06 |       1038     123.64     109.89        106        477       18.8
     0.6     0.08 |        895     119.88     109.79        101        402       15.9
     0.6     0.10 |        929     117.54     108.29         97        384       16.4
     0.6     0.12 |       1222     118.12     109.12         98        381       20.7
     0.6     0.15 |       1293     116.71     108.29         97        341       20.9
     0.7     0.00 |        110     114.85     108.58         91        269        3.8
     0.7     0.02 |        540     136.23     109.02        119        452       10.7
     0.7     0.04 |        673     126.71     109.41        107        525       13.7
     0.7     0.06 |        999     121.30     108.27        102        548       18.5
     0.7     0.08 |        941     120.71     109.62        101        428       17.7
     0.7     0.10 |        897     119.88     109.79        101        373       16.1
     0.7     0.12 |        932     117.54     108.29         97        384       16.0
     0.7     0.15 |       1345     118.12     109.12         98        423       21.4
     0.8     0.00 |        114     114.85     108.58         91        270        4.2
     0.8     0.02 |        545     136.23     109.02        119        459       11.5
     0.8     0.04 |        960     131.54     109.22        111        639       18.6
     0.8     0.06 |        991     126.12     109.29        106        571       18.4
     0.8     0.08 |        988     121.30     107.90        102        566       17.6
     0.8     0.10 |        839     121.05     109.62        103        371       14.7
     0.8     0.12 |        924     119.88     109.51        101        361       16.3
     0.8     0.15 |        982     117.54     108.29         97        363       18.3

--- 迷宫x80 ---
地图大小: 80, 起点: [4,4], 终点: [77,77], 障碍物: 1176
   alpha    d_ref |       扩展节点       原始代价      处理后代价       路径长度     最大Open     耗时(ms)
----------------------------------------------------------------------------------
     0.0     0.00 |       2399     117.30     111.98         98        286       35.8
     0.0     0.02 |       2399     117.30     111.98         98        286       33.3
     0.0     0.04 |       2399     117.30     111.98         98        286       35.9
     0.0     0.06 |       2399     117.30     111.98         98        286       35.3
     0.0     0.08 |       2399     117.30     111.98         98        286       34.9
     0.0     0.10 |       2399     117.30     111.98         98        286       34.3
     0.0     0.12 |       2399     117.30     111.98         98        286       33.6
     0.0     0.15 |       2399     117.30     111.98         98        286       34.9
     0.1     0.00 |       1259     117.30     111.98         98        343       22.4
     0.1     0.02 |       1282     117.30     112.19         98        357       21.4
     0.1     0.04 |       1655     117.30     111.97         98        328       28.1
     0.1     0.06 |       1920     117.88     112.69         99        297       28.5
     0.1     0.08 |       1977     117.30     111.97         98        279       32.0
     0.1     0.10 |       2094     117.30     111.97         98        266       30.3
     0.1     0.12 |       2095     117.30     111.97         98        252       30.6
     0.1     0.15 |       2157     117.30     111.97         98        246       31.9
     0.2     0.00 |        804     121.30     114.63        102        221       13.4
     0.2     0.02 |       1372     121.88     111.83        103        402       23.0
     0.2     0.04 |       1359     119.30     112.21        100        406       23.6
     0.2     0.06 |       1239     118.12     112.19         98        336       20.8
     0.2     0.08 |       1553     118.71     112.75         99        347       24.8
     0.2     0.10 |       1531     117.30     111.97         98        327       24.2
     0.2     0.12 |       1722     117.30     111.97         98        320       27.3
     0.2     0.15 |       1913     117.30     111.97         98        302       27.8
     0.3     0.00 |        476     121.30     114.63        102        251        9.7
     0.3     0.02 |       1286     129.05     117.91        111        372       20.6
     0.3     0.04 |       1173     118.47     112.21        100        338       18.4
     0.3     0.06 |       1263     119.05     112.10        101        338       20.8
     0.3     0.08 |       1502     119.30     112.21        100        404       25.2
     0.3     0.10 |       1268     118.12     112.19         98        338       21.5
     0.3     0.12 |       1461     118.71     112.75         99        367       22.9
     0.3     0.15 |       1527     118.12     111.97         98        337       24.0
     0.4     0.00 |        385     121.30     114.63        102        259        7.5
     0.4     0.02 |       1244     129.74     112.34        115        399       22.0
     0.4     0.04 |       1211     121.05     111.06        103        343       21.1
     0.4     0.06 |       1217     118.71     111.10         99        345       20.2
     0.4     0.08 |       1263     118.47     111.83        100        353       55.8
     0.4     0.10 |       1273     119.05     112.10        101        349       20.1
     0.4     0.12 |       1289     117.88     111.52         99        374       20.8
     0.4     0.15 |       1285     118.12     112.19         98        333       20.4
     0.5     0.00 |        343     121.30     114.63        102        262        8.2
     0.5     0.02 |        937     130.67     111.67        118        383       16.3
     0.5     0.04 |       1229     129.50     112.05        116        365       19.7
     0.5     0.06 |       1264     121.64     111.06        104        372       21.3
     0.5     0.08 |       1253     119.30     111.10        100        349       20.0
     0.5     0.10 |       1232     118.71     111.10         99        344       20.5
     0.5     0.12 |       1277     118.47     112.10        100        342       22.1
     0.5     0.15 |       1283     117.88     111.61         99        369       21.9
     0.6     0.00 |        293     122.12     114.63        102        268        6.9
     0.6     0.02 |        792     131.25     111.67        119        401       14.6
     0.6     0.04 |       1053     129.25     112.05        117        415       19.0
     0.6     0.06 |       1277     128.67     112.05        116        374       20.6
     0.6     0.08 |       1668     124.23     112.67        107        436       29.1
     0.6     0.10 |       1273     119.88     111.06        101        350       21.2
     0.6     0.12 |       1251     119.30     111.10        100        346       20.2
     0.6     0.15 |       1283     118.47     112.10        100        341       21.3
     0.7     0.00 |        290     122.12     114.63        102        270        6.8
     0.7     0.02 |        632     139.84     113.64        128        365       12.9
     0.7     0.04 |       1068     129.84     111.67        118        437       22.5
     0.7     0.06 |       1240     131.25     112.05        119        409       22.2
     0.7     0.08 |       1458     125.98     112.23        110        398       23.4
     0.7     0.10 |       1373     123.64     112.67        106        342       21.4
     0.7     0.12 |       1276     119.88     111.06        101        345       22.4
     0.7     0.15 |       1256     118.71     111.10         99        343       23.8
     0.8     0.00 |        282     122.95     114.63        102        270        6.8
     0.8     0.02 |        665     139.60     124.70        129        391       12.1
     0.8     0.04 |        944     129.84     111.67        118        428       18.0
     0.8     0.06 |       1119     129.25     112.05        117        435       20.7
     0.8     0.08 |       1151     128.67     112.05        116        376       25.6
     0.8     0.10 |       1847     124.47     113.53        106        511       32.4
     0.8     0.12 |       1375     123.64     112.67        106        344       28.7
     0.8     0.15 |       1269     119.30     111.06        100        347       23.0

