=== AStar_v1_1 alpha/d_ref 参数敏感性分析 ===
时间: 20260830_005413
总耗时: 2.0 秒

--- 实验配置 ---
地图: Map1, Map2_kong, 迷宫
alpha: [0.1, ..., 0.8] (8 级)
d_ref: [0.02, ..., 0.15] (7 级)
重复: 1 次

--- 参数说明 ---
alpha: 最大额外权重 [0.1, 0.8]
       越大 → 开阔区域越贪心（路径更短但可能绕远）
       越小 → 越接近标准 A*（更稳定但搜索更慢）
d_ref: 障碍物距离阈值(占地图对角距离百分比) [0.02, 0.15]
       越小 → 障碍物影响范围越窄（只有紧贴障碍物才减速）
       越大 → 障碍物影响范围越广（提前减速，路径更安全）

--- Map1 ---
地图大小: 50, 起点: [3,3], 终点: [48,48], 障碍物: 585
   alpha    d_ref |       扩展节点       路径代价       路径长度     最大Open     耗时(ms)
地图大小: 30, 起点: [3,3], 终点: [27,21], 障碍物: 155
   alpha    d_ref |       扩展节点       路径代价       路径长度     最大Open     耗时(ms)
----------------------------------------------------------------------
     0.1     0.02 |        434      40.63         35         73        8.7
     0.1     0.04 |        442      40.63         35         73        6.5
     0.1     0.06 |        446      40.63         35         73        7.0
     0.1     0.08 |        448      40.63         35         72        6.3
     0.1     0.10 |        451      40.63         35         72        6.4
     0.1     0.12 |        452      40.63         35         71        6.9
     0.1     0.15 |        453      40.63         35         71        6.4
     0.2     0.02 |        400      40.63         35         81        6.2
     0.2     0.04 |        409      40.63         35         83        5.9
     0.2     0.06 |        424      40.63         35         83        5.9
     0.2     0.08 |        430      40.63         35         83        6.3
     0.2     0.10 |        435      40.63         35         83        6.4
     0.2     0.12 |        441      40.63         35         82        6.4
     0.2     0.15 |        445      40.63         35         78        9.8
     0.3     0.02 |        343      40.63         35         91        5.7
     0.3     0.04 |        369      40.63         35         85        6.1
     0.3     0.06 |        380      40.63         35         89        5.8
     0.3     0.08 |        404      40.63         35         85        6.2
     0.3     0.10 |        418      40.63         35         84        6.2
     0.3     0.12 |        424      40.63         35         82        6.2
     0.3     0.15 |        433      40.63         35         82        6.6
     0.4     0.02 |        262      40.63         35         85        4.3
     0.4     0.04 |        315      40.63         35         95        5.2
     0.4     0.06 |        340      40.63         35         91        6.3
     0.4     0.08 |        373      40.63         35         86        5.6
     0.4     0.10 |        388      40.63         35         85        6.1
     0.4     0.12 |        401      40.63         35         87        6.4
     0.4     0.15 |        418      40.63         35         83        6.3
     0.5     0.02 |        182      40.63         35         75        3.1
     0.5     0.04 |        215      40.63         35         88        3.7
     0.5     0.06 |        260      40.63         35        102        4.5
     0.5     0.08 |        326      40.63         35         93        5.5
     0.5     0.10 |        346      40.63         35         91        5.1
     0.5     0.12 |        370      40.63         35         89        5.8
     0.5     0.15 |        393      40.63         35         85        6.6
     0.6     0.02 |        155      40.63         35         82        2.9
     0.6     0.04 |        191      40.63         35         94        3.7
     0.6     0.06 |        216      40.63         35         87        3.3
     0.6     0.08 |        259      40.63         35        102        4.4
     0.6     0.10 |        277      40.63         35         95        4.2
     0.6     0.12 |        337      40.63         35         91        5.7
     0.6     0.15 |        365      40.63         35         89        5.2
     0.7     0.02 |        141      40.63         35         75        2.7
     0.7     0.04 |        173      40.63         35         82        2.8
     0.7     0.06 |        195      40.63         35         91        3.4
     0.7     0.08 |        223      40.63         35         89        3.4
     0.7     0.10 |        259      40.63         35        101        3.9
     0.7     0.12 |        271      40.63         35         96        4.5
     0.7     0.15 |        321      40.63         35         91        4.9
     0.8     0.02 |        128      40.63         35         77        2.8
     0.8     0.04 |        149      40.63         35         82        2.5
     0.8     0.06 |        186      40.63         35         90        4.0
     0.8     0.08 |        203      40.63         35         96        3.3
     0.8     0.10 |        226      40.63         35         90        3.5
     0.8     0.12 |        241      40.63         35         93        3.7
     0.8     0.15 |        278      40.63         35         94        4.9

